108.5,0,1539820800000
109.045,32290,1539955801947
109.255,0,1539955803218
109.09,87720,1539955816794
109.08,0,1539955819796
109.19,0,1539955830696
109.175,40485,1539955847898
109.21,0,1539955858042
109.2,41539,1539955860072
109.09,13824,1539955868304
109.09,0,1539955871176
109.04,2417,1539955876519
109.19,0,1539955881730
109.12,0,1539955886256
109.2,12315,1539955899013
109.21,29367,1539955910858
109.195,22495,1539955917088
109.2,0,1539955919919
109.25,29436,1539955926338
109.28,0,1539955928699
109.3,8843,1539955936475
109.37,7771,1539955941047
109.42,20455,1539955949745
109.5,12590,1539955953922
109.425,40059,1539955958142
109.54,4537,1539955970074
109.52,15299,1539955979126
109.51,14942,1539955981674
109.6,14465,1539955990303
109.73,26415,1539955994332
109.71,9128,1539955999667
109.67,3741,1539956002673
109.73,11737,1539956009239
109.73,22801,1539956011458
109.82,11078,1539956016027
109.8,11806,1539956019912
109.765,0,1539956023179
109.77,13845,1539956034881
109.86,10203,1539956040459
109.83,0,1539956044148
109.84,2793,1539956046556
109.83,11256,1539956053550
109.77,35339,1539956073092
109.74,9058,1539956078454
109.69,8908,1539956085348
109.63,7131,1539956086548
109.61,1062,1539956094163
109.55,16629,1539956103177
109.58,8640,1539956109105
109.62,7836,1539956112080
109.6,7717,1539956116017
109.57,89716,1539956124054
109.56,0,1539956124511
109.66,6305,1539956130149
109.62,13165,1539956135050
109.56,6817,1539956140983
109.635,11649,1539956144202
109.72,11716,1539956150994
109.725,19174,1539956155417
109.63,10964,1539956160050
109.63,470,1539956164496
109.58,10479,1539956174094
109.63,5143,1539956178312
109.64,5079,1539956180645
109.71,8187,1539956186306
109.73,0,1539956192123
109.77,27345,1539956197884
109.81,4657,1539956205080
109.86,17397,1539956210103
109.875,21373,1539956211577
109.87,4323,1539956215255
109.84,4272,1539956221940
109.91,26126,1539956238690
109.93,31124,1539956256309
109.94,16309,1539956268048
109.94,7490,1539956273153
109.96,25135,1539956284524
110.01,45502,1539956288021
109.96,13514,1539956290530
110.09,89913,1539956347885
110.11,18067,1539956351642
110.14,8530,1539956361698
110.21,14933,1539956365936
110.2,8985,1539956370279
110.07,74580,1539956409989
110.06,1624,1539956417178
110.11,46554,1539956445228
110.13,35102,1539956462323
110.16,33864,1539956469079
110.255,11208,1539956479982
110.25,12010,1539956489188
110.28,34304,1539956501135
110.305,5010,1539956505645
110.29,21969,1539956511631
110.27,11575,1539956521226
110.29,2461,1539956527527
110.29,11973,1539956531697
110.28,1072,1539956535775
110.29,10702,1539956543394
110.24,1913,1539956550439
110.25,21521,1539956557644
110.265,10692,1539956571103
110.27,10648,1539956586841
110.285,286,1539956589164
110.265,563,1539956599302
110.27,7661,1539956603156
110.26,8081,1539956607560
110.265,10395,1539956631042
110.25,513,1539956637025
110.255,963,1539956640491
110.255,1814,1539956644498
110.245,9524,1539956651926
110.23,18903,1539956670083
110.23,9452,1539956696386
110.305,28249,1539956703357
110.33,9067,1539956710306
110.34,0,1539956715050
110.36,8899,1539956719951
110.37,9140,1539956722077
110.405,18450,1539956737670
110.4,8769,1539956743259
110.435,0,1539956745672
110.39,8342,1539956749547
110.42,8550,1539956757281
110.28,19053,1539956772516
110.29,8844,1539956782668
110.28,8502,1539956791234
110.27,27320,1539956807905
110.28,8716,1539956820268
110.31,18885,1539956829227
110.285,6546,1539956835776
110.32,11368,1539956849093
110.31,3552,1539956856800
110.27,20336,1539956881596
110.28,0,1539956882500
110.295,6664,1539956895663
110.295,8251,1539956896211
110.31,8222,1539956911536
110.295,52971,1539956976729
110.31,17361,1539956994297
110.36,26654,1539957001404
110.31,17739,1539957009163
110.3,6729,1539957014473
110.295,9281,1539957022769
110.315,5674,1539957026920
110.31,45593,1539957032640
110.41,22098,1539957035517
110.365,15174,1539957047853
110.38,12078,1539957054721
110.37,44759,1539957068732
110.38,22477,1539957079213
110.38,0,1539957081172
110.35,9578,1539957086202
110.28,6355,1539957104759
110.33,6481,1539957112095
110.34,6319,1539957113433
110.31,6301,1539957118068
110.31,600,1539957126397
110.325,24952,1539957144138
110.345,4445,1539957154082
110.305,22171,1539957169680
110.34,8109,1539957180909
110.32,6136,1539957184572
110.32,24741,1539957202777
110.275,8561,1539957216837
110.46,45615,1539957231111
110.42,5899,1539957233645
110.32,25544,1539957250500
110.34,5832,1539957255800
110.33,5816,1539957257845
110.39,13755,1539957277272
110.38,27511,1539957300280
110.36,3484,1539957307752
110.36,13698,1539957322902
110.335,7065,1539957331398
110.41,54719,1539957399578
110.39,5604,1539957405832
