53.065,0,1539955860743
53.12,0,1539955900536
53.005,0,1539955932636
52.92,0,1539955974077
53.005,0,1539955995472
52.975,0,1539956025614
52.92,0,1539956038169
52.925,0,1539956042329
52.935,0,1539956046495
52.92,0,1539956053606
52.91,0,1539956057191
52.89,0,1539956062412
52.915,0,1539956065847
52.92,0,1539956076263
52.925,0,1539956090618
52.9,0,1539956092851
52.96,0,1539956101203
52.995,0,1539956115044
52.97,0,1539956120343
52.97,0,1539956125145
52.99,0,1539956131436
53.015,2136,1539956142693
53.07,3244,1539956156572
52.99,12063,1539956183498
52.98,0,1539956184349
53,5291,1539956189053
52.96,3082,1539956200093
52.97,5539,1539956204150
52.995,9820,1539956207572
52.985,1172,1539956215151
52.985,0,1539956216082
52.975,5211,1539956223377
52.99,15958,1539956233534
53.015,9888,1539956243228
53.03,4135,1539956248138
53.025,2461,1539956251281
53.005,1449,1539956256307
53.035,2910,1539956259007
53.045,4474,1539956269915
53.065,4622,1539956276324
53.035,6388,1539956285562
53.065,4574,1539956298502
53.075,9261,1539956300949
53.055,3302,1539956304800
53.04,2388,1539956311657
53.045,5018,1539956318602
53.015,5168,1539956331370
52.99,3065,1539956338848
52.975,3360,1539956343275
52.975,3278,1539956347767
53.075,13641,1539956361219
53.04,30439,1539956367187
53.045,12593,1539956375883
53.045,4536,1539956377510
53.08,4531,1539956382719
53.155,17053,1539956395004
53.14,3411,1539956403448
53.125,3113,1539956412650
53.14,4021,1539956418552
53.14,1692,1539956421025
53.15,6701,1539956427090
53.135,3835,1539956435976
53.155,1629,1539956440082
53.14,22868,1539956455160
53.185,7899,1539956463362
53.19,14642,1539956469182
53.195,4187,1539956472814
53.22,11254,1539956478476
53.215,4127,1539956479014
53.21,1457,1539956489019
53.255,5657,1539956501491
53.215,1047,1539956506071
53.235,7886,1539956514062
53.245,4111,1539956523380
53.235,7402,1539956527725
53.27,3947,1539956536476
53.265,2206,1539956546287
53.31,5714,1539956563509
53.305,9569,1539956569083
53.315,2750,1539956573196
53.345,3510,1539956576644
53.355,1041,1539956583407
53.35,2452,1539956588457
53.33,34458,1539956596856
53.375,27162,1539956636320
53.36,3141,1539956644507
53.35,586,1539956649270
53.34,3338,1539956653448
53.35,2420,1539956659186
53.335,1285,1539956661709
53.38,12052,1539956668011
53.33,12730,1539956685629
53.34,9931,1539956700367
53.34,6358,1539956708129
53.36,2878,1539956719142
53.34,11427,1539956724911
53.35,3414,1539956727929
53.32,3954,1539956742369
53.33,1677,1539956748657
53.38,19715,1539956774736
53.39,1470,1539956779845
53.4,9746,1539956801000
53.295,39913,1539956879503
53.38,11757,1539956939596
53.37,6811,1539956949969
53.37,5404,1539956962968
53.375,6421,1539956978277
53.385,12221,1539956999910
53.38,26482,1539957004042
53.37,1939,1539957017769
53.42,17604,1539957035413
53.44,4932,1539957041023
53.43,20484,1539957051212
53.44,11619,1539957063376
53.38,48286,1539957090851
53.37,6396,1539957101517
53.34,9623,1539957112368
53.355,3304,1539957113514
53.37,3083,1539957124798
53.36,7373,1539957129702
53.39,13541,1539957135128
53.375,770,1539957140368
53.375,859,1539957141678
53.355,1192,1539957151721
53.345,13285,1539957163172
53.35,3893,1539957164413
53.39,2789,1539957176022
53.38,1977,1539957178265
53.38,4074,1539957184583
53.385,6957,1539957188936
53.4,6456,1539957202316
53.375,13908,1539957207145
53.37,4833,1539957211642
53.38,4489,1539957227669
53.43,26987,1539957268169
53.45,19747,1539957288510
53.44,49126,1539957298689
53.45,7383,1539957302504
53.45,12276,1539957310443
53.445,5130,1539957319560
53.435,8538,1539957324289
53.445,16004,1539957328173
53.4,54520,1539957342708
53.395,8067,1539957351610
53.39,2830,1539957353589
53.42,6586,1539957366037
53.435,10789,1539957366976
53.445,1366,1539957382585
53.435,3414,1539957388392
53.44,10956,1539957406304
53.4,18135,1539957428310
53.365,2397,1539957434297
53.375,12676,1539957434611
53.425,7999,1539957450001
53.41,1884,1539957458904
53.39,10270,1539957472545
53.4,14289,1539957496721
53.42,2826,1539957502175
53.42,4191,1539957508112
53.43,25039,1539957525420
53.415,10840,1539957541849
53.4,8003,1539957549691
53.38,21071,1539957583200
53.4,10689,1539957589492
53.415,25860,1539957603004
53.43,4516,1539957610784
53.46,11884,1539957620641
53.46,2968,1539957624492
53.39,24279,1539957650450
53.37,18683,1539957707763
53.36,308,1539957712211
53.375,9301,1539957729088
53.42,10175,1539957738612
53.43,8574,1539957740085
53.4,23713,1539957757234
53.38,32549,1539957762088
53.46,36760,1539957827770
53.55,43701,1539957883104
53.53,5665,1539957908448
53.565,19426,1539957926565
53.565,15633,1539957931758
53.565,7556,1539957936589
53.58,6921,1539957939555
53.575,4610,1539957947152
53.585,3121,1539957954852
53.59,5541,1539957965275
53.58,15043,1539957981595
53.585,32207,1539957990008
53.585,10354,1539957994500
53.595,5598,1539957995980
53.595,4931,1539958006145
53.585,4999,1539958013425
53.585,18334,1539958032314
53.58,14875,1539958041941
53.575,13033,1539958046522
53.585,11175,1539958061115
53.575,16333,1539958070169
53.555,13082,1539958072345
53.575,20750,1539958079523
53.575,462,1539958084296
53.575,7700,1539958084783
53.595,2801,1539958098187
53.57,5166,1539958102250
53.595,52921,1539958164966
53.58,2023,1539958168891
53.585,14274,1539958177380
53.595,25982,1539958180728
53.6,50208,1539958223928
53.585,32394,1539958250771
53.57,18113,1539958272520
53.61,4513,1539958288966
53.58,24199,1539958295795
53.58,18548,1539958305670
53.56,13733,1539958310013
53.57,3852,1539958313832
53.585,6647,1539958320056
53.585,26264,1539958338415
53.58,557,1539958342886
53.585,14488,1539958347032
53.58,1895,1539958351008
53.575,7954,1539958358020
53.555,38821,1539958361126
53.575,18269,1539958377693
53.53,33203,1539958453469
53.53,26346,1539958464966
53.51,3869,1539958480223
53.49,6789,1539958508982
53.55,39237,1539958546962
53.55,4292,1539958559818
53.56,18423,1539958573271
53.55,1181,1539958580075
53.53,5844,1539958610843
53.54,35307,1539958642092
53.51,12920,1539958678086
53.54,41142,1539958733978
53.56,60698,1539958812861
53.56,3494,1539958826938
53.54,40468,1539958873382
53.51,1976,1539958885921
53.505,18935,1539958927832
53.45,40764,1539959010382
53.45,1997,1539959017613
53.44,14550,1539959043861
53.45,32804,1539959078377
53.45,21941,1539959096626
53.445,6930,1539959097746
53.435,3656,1539959101920
53.46,16045,1539959134019
53.47,363,1539959138003
53.47,12816,1539959170806
53.46,161569,1539959178338
53.43,12831,1539959196393
53.45,23139,1539959217757
53.48,10259,1539959237202
53.49,65073,1539959248478
53.48,69783,1539959252881
53.46,231,1539959256862
53.45,10707,1539959287966
53.42,5003,1539959298041
53.41,5968,1539959316030
53.395,5018,1539959334552
53.37,12947,1539959375837
53.38,16669,1539959413538
53.38,7017,1539959444324
53.38,4103,1539959449722
53.365,2156,1539959464329
53.37,4613,1539959478158
53.4,17832,1539959501466
53.39,13997,1539959537991
53.39,19860,1539959550960
53.36,6219,1539959554127
53.33,174,1539959561446
53.35,5394,1539959563104
53.36,13559,1539959592145
53.36,4473,1539959597035
53.38,12985,1539959614997
53.38,4479,1539959619057
53.41,24155,1539959646668
53.435,66720,1539959699862
53.44,10064,1539959706142
53.44,4046,1539959714521
53.44,13437,1539959747099
53.45,15180,1539959773465
53.43,12781,1539959784243
53.435,2106,1539959796678
53.44,4423,1539959801672
53.435,3114,1539959806435
53.44,7830,1539959823282
53.425,1350,1539959839688
53.425,4194,1539959845026
53.425,1334,1539959847514
53.425,166,1539959857443
53.425,2083,1539959860903
53.405,5168,1539959866797
53.395,1082,1539959873092
53.395,3164,1539959879658
53.385,4099,1539959886820
53.385,1079,1539959893554
53.385,76,1539959901333
53.38,1453,1539959903105
53.37,9450,1539959911828
53.365,3355,1539959923356
53.36,2346,1539959926307
53.355,2708,1539959933718
53.355,3037,1539959936770
53.355,6711,1539959942223
53.32,31885,1539959947257
53.315,2293,1539959948206
53.33,6953,1539959958107
53.32,13858,1539959969562
53.33,28366,1539960003251
53.33,2016,1539960005525
53.33,1989,1539960017491
53.34,14827,1539960042083
53.37,4003,1539960055005
53.37,8910,1539960061581
53.32,5984,1539960085478
53.29,15930,1539960112827
53.31,15982,1539960134497
53.31,3998,1539960144087
53.29,4206,1539960159653
53.29,2766,1539960164241
53.28,2995,1539960177144
53.285,2989,1539960185568
53.305,9014,1539960201802
53.335,11024,1539960226153
53.335,1905,1539960229759
53.35,4978,1539960233928
53.355,3002,1539960236713
53.355,3920,1539960247670
53.345,1974,1539960253978
53.345,4927,1539960258225
53.33,10973,1539960260543
53.355,11583,1539960271051
53.35,6559,1539960274543
53.365,21097,1539960281611
53.365,1997,1539960284614
53.395,3565,1539960289601
53.405,3903,1539960297063
53.405,1806,1539960300666
53.4,1805,1539960303404
53.385,6234,1539960311535
53.385,1111,1539960316313
53.375,0,1539960319686
53.39,3936,1539960343034
53.415,5709,1539960357433
53.405,7520,1539960377724
53.37,3747,1539960382625
53.375,950,1539960385411
53.38,3421,1539960394067
53.385,828,1539960400779
53.39,1958,1539960409291
53.405,1958,1539960416845
53.405,2905,1539960430170
53.445,6730,1539960442888
53.455,1998,1539960449088
53.445,4594,1539960453898
53.445,943,1539960460327
53.45,942,1539960462254
