80.095,0,1539796106233
80.1,9395,1539796112203
80.105,5486,1539796114735
80.06,24119,1539796121734
80.14,4015,1539796133149
80.14,1728,1539796139888
80.145,7367,1539796147377
80.155,7757,1539796158217
80.14,6297,1539796166237
80.1,6633,1539796174594
80.07,8964,1539796178020
80.065,7321,1539796185187
80.115,39315,1539796193491
80.15,3563,1539796197301
80.155,2204,1539796205992
80.13,2324,1539796214748
80.125,5282,1539796221616
80.13,1545,1539796227266
80.14,2204,1539796231818
80.13,4272,1539796238367
80.145,8376,1539796267141
80.22,5324,1539796274985
80.17,18126,1539796279339
80.17,14626,1539796286525
80.15,6452,1539796293339
80.19,4100,1539796299289
80.29,6478,1539796316485
80.3,1672,1539796322672
80.28,2131,1539796324890
80.28,1294,1539796331725
80.265,836,1539796341362
80.24,2671,1539796355347
80.26,108478,1539796394405
80.23,699,1539796402332
80.24,2284,1539796406214
80.26,853,1539796416167
80.25,2286,1539796436271
80.28,6113,1539796443706
80.265,647,1539796451042
80.26,1811,1539796460748
80.275,4687,1539796482701
80.26,855,1539796485056
80.25,460,1539796499898
80.27,855,1539796511094
80.27,374,1539796522865
80.24,1334,1539796526805
80.23,204,1539796532092
80.24,749,1539796549877
80.205,5657,1539796569817
80.17,3633,1539796578064
80.16,1165,1539796581309
80.175,321,1539796588188
80.185,7063,1539796609557
80.15,3265,1539796612947
80.15,5571,1539796620879
80.12,4723,1539796636467
80.105,7637,1539796668883
80.15,1343,1539796680312
80.135,372,1539796686904
80.16,2444,1539796723275
80.165,372,1539796736485
80.165,2201,1539796753202
80.185,889,1539796761055
80.15,4144,1539796774229
80.16,4586,1539796805806
80.16,6707,1539796858996
80.11,4648,1539796875038
80.15,3185,1539796909698
80.17,1349,1539796914034
80.18,2091,1539796936028
80.15,2108,1539796945295
80.16,1719,1539796947171
80.14,2949,1539796956720
80.145,2976,1539796965346
80.14,3184,1539796969785
80.12,2085,1539796973145
80.13,6144,1539796983659
80.15,1833,1539796989786
80.15,341,1539796997447
80.15,5251,1539797009884
80.15,10651,1539797108814
80.1,3802,1539797150907
80.15,12051,1539797221117
80.11,2291,1539797225304
80.12,3822,1539797273489
80.12,3826,1539797286281
80.13,5288,1539797327934
80.14,1122,1539797336505
80.14,5814,1539797395241
80.16,2348,1539797405997
80.09,4832,1539797432197
80.14,861,1539797443179
80.14,861,1539797457399
80.18,1855,1539797468824
80.17,4210,1539797493089
80.165,820,1539797496503
80.17,5842,1539797541128
80.18,5934,1539797564331
80.17,362,1539797576322
80.19,2822,1539797591857
80.24,1858,1539797621542
80.23,8352,1539797685781
80.22,5367,1539797724677
80.23,1724,1539797735577
80.245,14144,1539797822944
80.24,2143,1539797834615
80.24,2676,1539797837346
80.3,9004,1539797860221
80.3,864,1539797862781
80.29,427,1539797880863
80.3,2377,1539797886103
80.31,1727,1539797906842
80.29,864,1539797911990
80.305,2949,1539797916134
80.25,2380,1539797938396
