113.97,14379,1538438400000
114.745,146341,1538573407319
114.8,164609,1538573431732
114.95,186567,1538573449243
115.08,211268,1538573462009
114.97,233918,1538573488554
115.05,261628,1538573507890
115.13,282486,1538573514535
115.2,296525,1538573522864
115.19,297078,1538573524067
115.08,310487,1538573526503
115.02,316083,1538573533458
115.18,326446,1538573545010
115.18,328287,1538573547662
115.16,349071,1538573550205
115.23,357303,1538573552901
115.22,368635,1538573555107
115.24,373677,1538573556994
115.21,383986,1538573569010
115.16,387518,1538573572009
115.16,388730,1538573575143
115.18,417030,1538573588407
115.14,451048,1538573606588
115.09,452612,1538573610213
115.09,470354,1538573619144
115.14,483423,1538573635545
115.14,488846,1538573637460
115.09,497246,1538573647520
115.07,522951,1538573681688
115.05,532159,1538573690336
115.12,551701,1538573700299
115.11,552209,1538573703136
115.15,556296,1538573707429
115.1,559044,1538573712051
115.08,564322,1538573717616
115.12,565845,1538573722009
115.07,585407,1538573738095
115.03,602636,1538573767009
115.02,617607,1538573795009
115,619512,1538573796340
114.92,631466,1538573817915
114.935,635725,1538573824193
114.94,640913,1538573835011
114.97,642653,1538573841615
114.96,647856,1538573844327
114.98,653413,1538573846147
115,688281,1538573887641
115.04,696094,1538573895902
115.07,700913,1538573901226
115.09,704769,1538573906477
115.07,705397,1538573909010
115.05,707958,1538573912010
115.04,709077,1538573912973
115.06,710177,1538573918535
115.08,711257,1538573919626
115.11,725149,1538573932611
115.1,735325,1538573934014
115.08,735651,1538573936010
115.07,735971,1538573937632
115.08,737122,1538573940217
115.14,749710,1538573961463
115.13,755315,1538573969360
115.12,756645,1538573973527
115.08,763753,1538573982276
115.13,766502,1538573986993
115.12,767602,1538573989012
115.1,768685,1538573989489
115.12,772954,1538573996151
115.13,773453,1538573998196
115.11,780764,1538574002266
115.11,791907,1538574014140
115.14,797125,1538574023692
115.12,801228,1538574032010
115.09,802031,1538574034370
115.12,808456,1538574039210
115.11,809921,1538574041546
115.11,811170,1538574045403
115.07,813996,1538574049822
115.085,817038,1538574061000
115.07,818229,1538574063317
115.05,819405,1538574071010
115.06,827479,1538574077758
115.045,836620,1538574087524
115.085,850596,1538574089461
115.06,859192,1538574092010
115.07,884319,1538574098729
115.08,888690,1538574099798
115.09,896012,1538574108084
115.11,899193,1538574108851
115.1,901838,1538574118009
115.065,907061,1538574125025
115.045,919133,1538574149171
115.07,940856,1538574165361
115.055,943400,1538574170222
115.08,945925,1538574181245
115.16,986225,1538574196497
115.14,998697,1538574210770
115.12,1001063,1538574215318
115.12,1001056,1538574216010
115.11,1003392,1538574220009
115.08,1006261,1538574225644
115.08,1007386,1538574227824
115.04,1007344,1538574232359
115.02,1017166,1538574253011
114.93,1035847,1538574280352
114.94,1038035,1538574285594
114.94,1039010,1538574290103
114.96,1052638,1538574307684
114.88,1057151,1538574325263
114.85,1061374,1538574325567
114.82,1075844,1538574337865
114.81,1077275,1538574340277
114.78,1082114,1538574345456
114.75,1090454,1538574358009
114.72,1091297,1538574364804
114.73,1092652,1538574366010
114.74,1094084,1538574374157
114.73,1095411,1538574379010
114.67,1109247,1538574388544
114.7,1148661,1538574417364
114.76,1166706,1538574440295
114.72,1183729,1538574452228
114.7,1187062,1538574465849
114.68,1187360,1538574467677
114.53,1244554,1538574540702
114.51,1248440,1538574547883
114.53,1259177,1538574568076
114.53,1259902,1538574573280
114.54,1272236,1538574589648
114.525,1273684,1538574592364
114.54,1275122,1538574597405
114.57,1292044,1538574614018
114.58,1296350,1538574618795
114.575,1304808,1538574621407
114.58,1315877,1538574635600
114.57,1322584,1538574635601
114.585,1338829,1538574659319
114.56,1352647,1538574680176
114.55,1354589,1538574682151
114.54,1355708,1538574684172
114.505,1360345,1538574691604
114.535,1366804,1538574693608
114.55,1367861,1538574701420
114.53,1368911,1538574705217
114.52,1373158,1538574713699
114.53,1374985,1538574719044
114.51,1376802,1538574722369
114.57,1407160,1538574755986
114.57,1412241,1538574761292
114.57,1420675,1538574771252
114.57,1424087,1538574775023
114.57,1436746,1538574800904
114.59,1440106,1538574802170
114.6,1443455,1538574804618
114.58,1457084,1538574826456
114.55,1457826,1538574828535
114.555,1468607,1538574833089
114.53,1478833,1538574843385
114.535,1485605,1538574848648
114.53,1488869,1538574850930
114.6,1494820,1538574853779
114.58,1498895,1538574856526
114.57,1509977,1538574876485
114.58,1511532,1538574879023
114.56,1514709,1538574884282
114.535,1516961,1538574888791
114.535,1519611,1538574890588
114.54,1520585,1538574893869
114.54,1523581,1538574894721
114.51,1537569,1538574896723
114.5,1542221,1538574899419
114.52,1551510,1538574901286
114.52,1552738,1538574902726
114.57,1558215,1538574908049
114.57,1560339,1538574910733
114.53,1565810,1538574921012
114.515,1566431,1538574924804
114.52,1566757,1538574925140
114.51,1570471,1538574934580
114.51,1571629,1538574938010
114.51,1589886,1538574953403
114.49,1604046,1538574962576
114.51,1616584,1538574981953
114.58,1644728,1538575012010
114.59,1671613,1538575042874
114.6,1676292,1538575050011
114.6,1688550,1538575064009
114.595,1692195,1538575076377
114.6,1692969,1538575085066
114.61,1695710,1538575095248
114.59,1703179,1538575107539
114.59,1713535,1538575134826
114.61,1731499,1538575175014
114.62,1741024,1538575190004
114.64,1749605,1538575200014
114.61,1766194,1538575211011
114.61,1767762,1538575220715
114.62,1769418,1538575221671
114.67,1772065,1538575231009
114.62,1774704,1538575239009
114.61,1781342,1538575266014
114.6,1787986,1538575287981
114.67,1795652,1538575317473
114.64,1796789,1538575323508
114.61,1804456,1538575335200
114.7,1819324,1538575348010
114.68,1825986,1538575367534
114.68,1828531,1538575373603
114.71,1831067,1538575379506
114.75,1848817,1538575392294
114.81,1856883,1538575394788
114.76,1861365,1538575402707
114.81,1870987,1538575421678
114.83,1887958,1538575439632
114.82,1889313,1538575442010
114.87,1908843,1538575464924
114.88,1914405,1538575475010
114.85,1914642,1538575477477
114.85,1919124,1538575485060
114.84,1926804,1538575492010
114.87,1938808,1538575527748
114.885,1940056,1538575528323
114.89,1954297,1538575537927
114.92,1967563,1538575555342
114.92,1968753,1538575563495
114.93,1969939,1538575568932
114.92,1975516,1538575586414
114.93,1987745,1538575606009
114.94,2002305,1538575614612
114.96,2014318,1538575632657
114.965,2017680,1538575640146
114.95,2048229,1538575688511
114.96,2058648,1538575706843
114.91,2072685,1538575733922
114.9,2073455,1538575736649
