81.16,0,1539796108798
81.15,15808,1539796133978
81.15,0,1539796141723
81.17,1339,1539796150074
81.17,11353,1539796195273
81.165,8929,1539796244138
81.16,2732,1539796244810
81.19,13387,1539796275869
81.18,2723,1539796302843
81.205,2721,1539796326257
81.205,12405,1539796393437
81.2,16733,1539796449151
81.215,13299,1539796513035
81.195,9805,1539796593409
81.18,15185,1539796689541
81.195,5843,1539796730902
81.205,9014,1539796786250
81.21,18929,1539796912231
81.21,949,1539796921505
81.215,3608,1539796929555
81.225,9948,1539796942172
81.25,2703,1539796966865
81.235,4026,1539796979557
81.245,2638,1539797016660
81.195,25382,1539797139567
81.215,2685,1539797178136
81.225,0,1539797202820
81.22,2435,1539797206878
81.185,38390,1539797380177
81.24,73117,1539797532918
81.24,14196,1539797601643
81.195,25402,1539797710971
81.205,7309,1539797739542
81.26,24946,1539797842626
81.26,3603,1539797878156
81.255,3372,1539797897706
81.23,4636,1539797947225
81.275,54343,1539798185168
